id_municipio,lon,lat,area_km2,n_sinistros,n_vitimas,n_fatal,is_fatal,pib,n_pav,pav,domicilios,populacao,taxa_alfabetizacao,idade_mediana,indice_envelhecimento
3159605,-45.68273620176238,-22.237051678846534,352.969,0.0,0.0,0.0,0.0,2187943000.0,0.0,20.01013279897312,14172.0,40427.0,0.94475,36.0,64.7
3518107,-49.58835253195331,-21.9161278047742,461.746,0.0,0.0,0.0,0.0,212071000.0,0.0,0.0,2295.0,6403.0,0.92761,36.0,64.21
2921203,-40.624207245323575,-11.42069593780112,1599.673,0.0,0.0,0.0,0.0,308661000.0,0.0,0.0,9294.0,24619.0,0.83507,36.0,62.73
2500577,-35.97222239572343,-6.8879059273416905,222.74,0.0,0.0,0.0,0.0,33768000.0,0.0,8.21926904338951,968.0,2929.0,0.70372,31.0,41.69
4323606,-51.78218910896955,-28.82024429950596,120.234,0.0,0.0,0.0,0.0,74432000.0,0.0,0.0,573.0,1586.0,0.97929,46.0,142.86
1507102,-48.02570163446125,-0.8649878629458665,463.883,0.0,0.0,0.0,0.0,200864000.0,0.0,0.0,5177.0,16651.0,0.91007,32.0,44.49
3134806,-46.73560311112276,-21.024420852683807,409.229,0.0,0.0,0.0,0.0,183603000.0,15.060657357982274,7.057492944535852,2816.0,7454.0,0.92088,39.0,89.93
3143104,-47.46102456766666,-18.70913829212418,1343.035,9.0,20.0,0.0,0.0,2116369000.0,0.0,17.890881652939232,18237.0,47423.0,0.93741,37.0,62.3
4218004,-48.70093769206792,-27.24752839110731,279.262,50.0,106.0,4.0,1.0,2976677000.0,0.0,12.925859398289514,18229.0,51215.0,0.96836,32.0,37.88
3550803,-46.752987911534895,-21.754052869640848,252.41,0.0,0.0,0.0,0.0,379072000.0,0.0,0.0,3862.0,10399.0,0.95747,39.0,88.77
2929370,-39.91030140413916,-11.44004037632014,362.365,6.0,11.0,2.0,1.0,136119000.0,0.0,15.268717061025288,3816.0,10176.0,0.78317,35.0,58.94
4201653,-52.44198431047744,-27.070845451636185,90.503,0.0,0.0,0.0,0.0,184169000.0,0.0,0.0,870.0,2507.0,0.91807,39.0,89.43
3305554,-43.69856857412036,-22.75552097860752,265.189,174.0,427.0,10.0,1.0,4240104000.0,0.0,48.53123712327967,29321.0,79896.0,0.95328,34.0,52.67
3151404,-44.886464858835936,-19.58778085123371,569.636,0.0,0.0,0.0,0.0,736006000.0,0.0,34.068775935733946,9528.0,26535.0,0.95155,35.0,63.79
3110400,-45.132176561694216,-20.64083969320555,223.001,0.0,0.0,0.0,0.0,87992000.0,0.0,0.0,1050.0,2835.0,0.87032,41.0,100.23
3509908,-48.00843414137965,-25.01834499637601,1237.354,0.0,0.0,0.0,0.0,286747000.0,0.0,0.0,4394.0,12231.0,0.95278,37.0,69.04
5103957,-58.325363817197655,-15.839164376596116,833.131,1.0,2.0,0.0,0.0,89134000.0,0.0,36.30318935574758,1113.0,2874.0,0.89134,40.0,79.42
4323457,-53.87892699731079,-30.34595997025925,508.278,8.0,24.0,0.0,0.0,158884000.0,0.0,24.72488151176969,1598.0,3850.0,0.93966,44.0,125.25
2929354,-39.35379038850092,-15.073443722136618,127.925,8.0,15.0,2.0,1.0,65331000.0,0.0,35.511737220916494,2061.0,5314.0,0.78303,35.0,57.7
4315404,-53.63167941655847,-27.57009256112249,303.705,0.0,0.0,0.0,0.0,186012000.0,0.0,0.0,3101.0,9722.0,0.90719,27.0,35.81
2709400,-36.265501644815856,-9.358952794227427,365.154,0.0,0.0,0.0,0.0,503852000.0,0.0,0.0,7917.0,23988.0,0.7514,31.0,42.66
3126604,-44.26982717871748,-17.469728961918566,1576.128,0.0,0.0,0.0,0.0,79709000.0,0.0,0.0,1691.0,4486.0,0.8645,36.0,59.74
3534807,-51.73783568969379,-21.510396680598312,266.778,0.0,0.0,0.0,0.0,143472000.0,0.0,0.0,2929.0,7779.0,0.91794,36.0,62.15
1302702,-61.44387551994143,-6.458330002240794,48429.767,1.0,3.0,0.0,0.0,781078000.0,342.19016625050546,0.0,12170.0,53766.0,0.89558,24.0,19.04
2402303,-37.58370874505694,-5.767406443177438,1094.488,0.0,0.0,0.0,0.0,538285000.0,0.0,0.0,7039.0,19631.0,0.80139,36.0,73.71
3134905,-46.6009742209156,-22.28774554468076,347.667,0.0,0.0,0.0,0.0,1354852000.0,0.0,0.0,9082.0,25413.0,0.95528,37.0,67.28
4209805,-49.257207198061685,-27.472061224923262,293.6,0.0,0.0,0.0,0.0,153711000.0,0.0,0.0,1217.0,3315.0,0.91752,39.0,71.69
3167608,-41.98720344148921,-19.99890205542852,486.543,0.0,0.0,0.0,0.0,494706000.0,0.0,0.0,7016.0,19663.0,0.88337,34.0,48.37
3102209,-41.69026611969416,-19.415662024107547,295.691,0.0,0.0,0.0,0.0,65158000.0,0.0,0.0,1542.0,3959.0,0.84235,40.0,86.62
3542602,-47.82069938817809,-24.50398774032433,722.201,84.0,225.0,9.0,1.0,2726881000.0,0.0,58.4283275398417,21368.0,58919.0,0.96367,36.0,61.3
2606705,-36.20141377491848,-8.613395182989532,189.596,0.0,0.0,0.0,0.0,90588000.0,0.0,0.0,2641.0,7140.0,0.7444,35.0,64.49
3550902,-47.5682636402314,-21.461529443918188,617.252,0.0,0.0,0.0,0.0,531982000.0,0.0,0.0,4878.0,13406.0,0.96225,39.0,91.77
4127908,-52.84225523939292,-23.87948691312343,705.229,4.0,8.0,2.0,1.0,238953000.0,0.0,32.64402911529925,3075.0,8067.0,0.89354,38.0,68.54
4111555,-53.42438443166822,-23.35399001810016,410.221,0.0,0.0,0.0,0.0,208640000.0,0.0,0.0,2581.0,6818.0,0.91793,39.0,73.02
2701209,-36.92182204113885,-9.446829046731905,282.011,10.0,16.0,1.0,1.0,171399000.0,0.0,15.38183479226839,3581.0,10473.0,0.70029,32.0,45.47
4218350,-49.48984464425207,-28.49915711188375,156.61,0.0,0.0,0.0,0.0,179963000.0,0.0,0.0,1369.0,3779.0,0.97646,39.0,80.75
2517001,-35.73781407294711,-7.680844965880376,185.578,0.0,0.0,0.0,0.0,95804000.0,0.0,0.0,2998.0,9101.0,0.7119,33.0,55.42
3126703,-43.47881503090284,-16.393526777859517,2747.295,93.0,566.0,29.0,1.0,499307000.0,0.0,59.383881873221824,7981.0,22891.0,0.84561,36.0,66.13
3159407,-43.930195725199454,-21.577221460275496,324.234,0.0,0.0,0.0,0.0,66534000.0,0.0,0.0,1200.0,3297.0,0.8952,41.0,92.57
3526605,-44.88886554241448,-22.52026236768422,166.948,21.0,55.0,1.0,1.0,154190000.0,0.0,10.387443415980492,2392.0,7140.0,0.95688,34.0,43.71
2614857,-35.229999313821644,-8.745748930561025,213.75,0.0,0.0,0.0,0.0,408348000.0,0.0,0.0,7632.0,23552.0,0.85607,29.0,29.78
3534906,-51.27420475106392,-21.49550286364842,339.375,0.0,0.0,0.0,0.0,244522000.0,0.0,0.0,3834.0,9787.0,0.95086,36.0,113.22
3142403,-45.4072179442144,-19.84123912816669,202.705,12.0,37.0,3.0,1.0,149686000.0,0.0,10.917245202090186,2824.0,7530.0,0.9475,38.0,77.89
4119707,-52.934610189035205,-23.09176080337384,356.276,0.0,0.0,0.0,0.0,115960000.0,0.0,0.0,1470.0,4061.0,0.91098,37.0,66.84
3542701,-47.505917445220135,-20.648225443625105,245.746,0.0,0.0,0.0,0.0,253225000.0,0.0,0.0,2183.0,6380.0,0.9533,35.0,48.38
5218391,-49.24494189824853,-17.270711756399944,356.292,44.0,139.0,1.0,1.0,79956000.0,0.0,22.265201087127576,1428.0,3638.0,0.91174,40.0,84.62
1715705,-48.15621836582149,-7.885889457126373,2638.465,1.0,6.0,1.0,1.0,236267000.0,0.0,1.8067563280410053,1663.0,4786.0,0.835,34.0,46.36
4323408,-52.15178464736702,-28.55778992118252,181.061,0.0,0.0,0.0,0.0,326670000.0,0.0,0.0,1657.0,4412.0,0.96295,41.0,122.39
4127882,-48.90217174544105,-24.952275873427823,670.899,6.0,26.0,1.0,1.0,132829000.0,0.0,21.726924234194406,2104.0,6215.0,0.87495,29.0,28.38
1506906,-47.3329439333239,-0.9133446995960882,229.51,0.0,0.0,0.0,0.0,67380000.0,0.0,0.0,1961.0,6098.0,0.88284,31.0,42.34
4103354,-53.09047387759809,-24.801341256062475,343.26,0.0,0.0,0.0,0.0,257286000.0,0.0,0.0,1862.0,4853.0,0.89176,40.0,82.27
4307054,-52.55439378226708,-28.42065529653341,238.558,0.0,0.0,0.0,0.0,184106000.0,0.0,0.0,1250.0,3019.0,0.97482,42.0,109.96
2708709,-35.4069392220343,-9.230755334694315,76.852,0.0,0.0,0.0,0.0,282989000.0,0.0,0.0,2685.0,8473.0,0.81993,30.0,31.47
3118502,-45.91554316030495,-22.53645171537817,89.122,0.0,0.0,0.0,0.0,32082000.0,0.0,0.0,622.0,1552.0,0.89237,42.0,108.3
3526704,-47.33758813181292,-22.17215519158732,402.871,0.0,0.0,0.0,0.0,5139315000.0,0.0,0.0,35758.0,97943.0,0.95385,36.0,60.97
5202155,-50.43954270328699,-15.139464061542071,2188.1,0.0,0.0,0.0,0.0,220784000.0,0.0,0.0,2776.0,7130.0,0.84115,39.0,65.33
2206050,-41.09543615528518,-7.535772697643123,530.169,0.0,0.0,0.0,0.0,53999000.0,0.0,0.0,1742.0,5218.0,0.657,37.0,79.25
3151206,-44.86743676486154,-17.393310135917364,549.514,17.0,39.0,4.0,1.0,3368912000.0,0.0,24.14197668992135,19076.0,55163.0,0.95301,34.0,50.24
2304954,-38.66984088592225,-4.102246066753462,256.053,0.0,0.0,0.0,0.0,272368000.0,0.0,0.0,7757.0,24310.0,0.82383,31.0,39.75
2108108,-45.39428966221833,-4.521935785256802,1168.608,0.0,0.0,0.0,0.0,233125000.0,0.0,0.0,5957.0,20338.0,0.73206,28.0,34.13
4323507,-53.51029472057335,-27.32481992854964,77.656,0.0,0.0,0.0,0.0,120420000.0,0.0,0.0,1014.0,2659.0,0.94494,42.0,110.8
3134202,-49.54430783490903,-18.99258050809545,2598.046,53.0,112.0,4.0,1.0,4387180000.0,0.0,65.30438976210459,39977.0,101934.0,0.94105,38.0,77.51
4111506,-51.62930975467296,-24.28260721163293,436.378,0.0,0.0,0.0,0.0,1011290000.0,0.0,0.0,12760.0,32598.0,0.92375,39.0,83.68
1507003,-48.18274880081495,-1.093274557330678,537.619,0.0,0.0,0.0,0.0,582209000.0,0.0,0.0,8807.0,27410.0,0.91181,31.0,36.15
4201950,-49.475415791073175,-29.019794369947142,94.662,0.0,0.0,0.0,0.0,251898000.0,0.0,0.0,6020.0,15759.0,0.96963,40.0,80.01
1400704,-60.27857345574991,4.684737461008294,8102.219,0.0,0.0,0.0,0.0,217047000.0,0.0,0.0,2339.0,13695.0,0.87529,15.0,5.4
1303007,-57.65498019352402,-1.681628050679801,14077.252,0.0,0.0,0.0,0.0,220804000.0,0.0,0.0,4570.0,20036.0,0.93221,26.0,22.28
2700508,-35.56462694683245,-9.38197503796923,131.364,0.0,0.0,0.0,0.0,268712000.0,0.0,0.0,5229.0,16307.0,0.78705,29.0,28.52
5103361,-59.33216979007912,-14.634663894578988,2684.676,13.0,32.0,0.0,0.0,157866000.0,0.0,54.734465366240975,1332.0,3754.0,0.91002,31.0,35.65
3518503,-48.21908679736849,-23.37051687646603,567.719,0.0,0.0,0.0,0.0,331671000.0,0.0,0.0,4516.0,12269.0,0.95068,35.0,69.61
4315321,-54.065410877194346,-29.30958219530634,543.359,0.0,0.0,0.0,0.0,189793000.0,0.0,0.0,1033.0,2501.0,0.93611,42.0,104.57
5103353,-51.69858137163195,-10.404178438566689,5802.302,0.0,0.0,0.0,0.0,1746499000.0,0.0,83.08380276368624,11908.0,34994.0,0.9334,29.0,22.82
2313104,-38.02723189733333,-5.361141464961414,1047.637,3.0,6.0,1.0,1.0,563950000.0,22.53419064851302,16.882700912174357,11737.0,30629.0,0.81173,36.0,65.31
3551207,-49.48175366358919,-23.257503483544635,141.608,0.0,0.0,0.0,0.0,93449000.0,0.0,0.0,1362.0,3660.0,0.92803,36.0,77.78
2929255,-41.69818173970063,-11.06639038595552,1146.054,0.0,0.0,0.0,0.0,179236000.0,0.0,0.0,6409.0,18582.0,0.84971,34.0,54.04
3126000,-44.44217769959966,-19.868714416642334,194.965,9.0,19.0,0.0,0.0,155554000.0,0.0,6.430297294414698,3019.0,8013.0,0.96219,39.0,88.37
4315313,-52.47124646621511,-27.842715406122608,268.971,0.0,0.0,0.0,0.0,145778000.0,5.51520182556196,0.0,577.0,1552.0,0.94331,40.0,82.98
4103305,-51.59050897059657,-23.93878722757129,338.354,0.0,0.0,0.0,0.0,269979000.0,0.0,0.0,3054.0,7734.0,0.91853,41.0,99.07
4218400,-49.15418279569244,-28.56622054919806,159.833,0.0,0.0,0.0,0.0,229973000.0,0.0,0.5293193082696885,2586.0,7356.0,0.96418,37.0,68.06
2108207,-44.58134168191246,-4.617818151464071,261.814,0.0,0.0,0.0,0.0,873113000.0,0.0,0.0,12106.0,36822.0,0.84695,33.0,51.61
4315305,-56.15305969001911,-30.279580193191634,3139.995,1.0,3.0,0.0,0.0,588978000.0,0.0,27.740424720425857,8678.0,23356.0,0.96165,36.0,71.56
4128203,-51.0731950785856,-26.108775256662742,727.443,16.0,58.0,5.0,1.0,1976996000.0,0.0,43.654979095390985,19982.0,54817.0,0.97393,34.0,57.01
2615300,-35.34153339255933,-7.534547486332567,287.683,3.0,6.0,1.0,1.0,901620000.0,0.0,6.917663110421242,16204.0,46035.0,0.82901,35.0,59.56
3534708,-49.85242390998212,-22.95267222181804,295.818,3.0,8.0,0.0,0.0,4463317000.0,0.0,22.513419900831515,38002.0,103632.0,0.96765,38.0,74.77
2700607,-35.94685749104424,-9.812375173955784,74.332,0.0,0.0,0.0,0.0,259442000.0,0.0,0.0,2528.0,7907.0,0.85446,30.0,27.17
2410504,-38.22373945732237,-6.196810746524466,78.231,7.0,15.0,0.0,0.0,57950000.0,0.0,12.028237322025769,1879.0,5428.0,0.80765,35.0,71.27
1303106,-58.59985712163113,-3.9888695548385775,5573.414,0.0,0.0,0.0,0.0,325558000.0,0.0,0.0,6480.0,26925.0,0.91023,23.0,17.52
2914208,-40.052292482120784,-13.230715226896695,459.047,16.0,38.0,1.0,1.0,76989000.0,0.0,20.250832841422262,2191.0,6090.0,0.77454,36.0,67.51
2304905,-40.36531093603365,-3.9123516173814537,155.68,0.0,0.0,0.0,0.0,123687000.0,0.0,0.0,4009.0,10901.0,0.7976,34.0,64.83
4210209,-49.05258776416554,-27.4279421294981,306.058,0.0,0.0,0.0,0.0,73674000.0,0.0,0.0,1205.0,3214.0,0.94473,39.0,71.32
3510302,-47.73098128853681,-23.46737764537406,169.89,0.0,0.0,0.0,0.0,442199000.0,0.0,0.0,7119.0,20621.0,0.95576,33.0,50.18
2516904,-38.39163305637861,-6.51084654694381,293.182,4.0,10.0,0.0,0.0,219080000.0,0.0,26.81579967983174,5096.0,14903.0,0.78595,36.0,76.37
3117801,-45.77505933627489,-22.44773676742716,180.236,0.0,0.0,0.0,0.0,259018000.0,0.0,0.0,3966.0,10851.0,0.94364,37.0,68.13
5210406,-49.8228357306414,-16.08082561175126,1461.916,4.0,14.0,2.0,1.0,2164544000.0,0.0,14.420681412909016,16002.0,44616.0,0.92795,33.0,44.24
3543006,-48.77813030941851,-24.256158017161777,697.5,0.0,0.0,0.0,0.0,445041000.0,0.0,0.0,6565.0,18618.0,0.90897,32.0,40.08
2607109,-37.41554393143674,-7.71358665906565,243.858,0.0,0.0,0.0,0.0,59766000.0,0.0,0.0,1692.0,4762.0,0.79646,35.0,60.04
1715754,-48.34877683987132,-13.019759917032935,1708.981,0.0,0.0,0.0,0.0,195735000.0,0.0,0.0,2528.0,6940.0,0.8838,36.0,58.99
2304251,-40.323263518124136,-2.896544717427952,335.921,0.0,0.0,0.0,0.0,470272000.0,0.0,0.8939424930421153,10352.0,29711.0,0.84757,32.0,41.59
2921054,-42.93998678993806,-13.848776578589524,773.852,0.0,0.0,0.0,0.0,98505000.0,0.0,0.0,3230.0,10328.0,0.75018,33.0,54.79
4307104,-53.401331123408646,-32.0209309324641,1759.717,0.0,0.0,0.0,0.0,198899000.0,0.0,0.0,2668.0,6170.0,0.95004,39.0,99.01
5103304,-59.75046402650358,-13.193274026216042,21485.018,34.0,99.0,10.0,1.0,1123199000.0,0.0,304.8974297296029,6428.0,18150.0,0.91467,31.0,30.38
3526506,-51.03250415071082,-21.150713420439534,537.675,0.0,0.0,0.0,0.0,180411000.0,0.0,0.0,1837.0,4798.0,0.96515,34.0,103.17
2206100,-42.58435739667018,-3.7073921032308736,226.785,0.0,0.0,0.0,0.0,106731000.0,24.92218026132108,0.0,3202.0,10641.0,0.74133,30.0,42.02
2500536,-36.0467096598876,-7.689900506789068,309.896,6.0,12.0,3.0,1.0,62649000.0,0.0,27.981631455055968,1999.0,5574.0,0.80219,32.0,46.47
4128302,-52.1095972967132,-23.067219024453752,95.731,0.0,0.0,0.0,0.0,103628000.0,0.0,0.0,805.0,2135.0,0.91039,40.0,80.99
4202008,-48.62174936148056,-27.004735130924583,45.214,259.0,553.0,7.0,1.0,7981315000.0,0.0,11.71407120364922,57862.0,138701.0,0.98814,37.0,87.72
2304236,-40.97507450002986,-4.387725535873769,696.351,0.0,0.0,0.0,0.0,233557000.0,0.0,0.0,6103.0,17476.0,0.7358,34.0,58.32
5218805,-51.038779076002974,-17.73894262669781,8374.254,138.0,309.0,10.0,1.0,21534362000.0,0.0,118.35109678859976,80451.0,224756.0,0.95327,32.0,33.34
2906006,-40.72881958842985,-10.251103299081857,7161.83,0.0,0.0,0.0,0.0,1675839000.0,0.0,0.0,24287.0,71265.0,0.81533,32.0,45.68
2508703,-37.43988417988185,-7.248120576981218,228.676,0.0,0.0,0.0,0.0,41425000.0,0.0,0.0,1323.0,3583.0,0.76662,36.0,63.31
2312403,-39.0604838744082,-3.6005591830302337,842.679,26.0,67.0,3.0,1.0,6894155000.0,0.0,34.174788543854646,17957.0,54096.0,0.87725,31.0,35.38
3543105,-47.57332615233883,-20.448925409095303,148.332,0.0,0.0,0.0,0.0,211827000.0,0.0,0.0,1584.0,4604.0,0.9277,34.0,51.8
4210050,-51.353136999495206,-26.803514533832857,261.208,0.0,0.0,0.0,0.0,67238000.0,0.0,0.0,648.0,1778.0,0.94437,38.0,75.7
1707553,-48.872326165341335,-10.809753697132978,380.374,7.0,18.0,1.0,1.0,102788000.0,0.0,12.815427615743038,1194.0,3452.0,0.90118,35.0,51.37
5006002,-54.21662297169938,-21.491111675070925,4027.647,55.0,142.0,3.0,1.0,2485637000.0,0.0,158.87850771335755,7788.0,21802.0,0.93607,31.0,24.45
3166956,-42.8609371514321,-15.856807613080552,551.954,0.0,0.0,0.0,0.0,53002000.0,0.0,0.0,1526.0,4398.0,0.82291,37.0,73.26
3501707,-48.03236344208962,-21.72233582753273,122.958,0.0,0.0,0.0,0.0,1376814000.0,0.0,0.0,11411.0,32920.0,0.94497,35.0,48.18
4210035,-51.50563917722821,-27.09041494103074,117.099,0.0,0.0,0.0,0.0,325563000.0,0.0,0.0,2287.0,5793.0,0.98192,40.0,104.21
5218789,-48.78197225073757,-17.832077793848324,244.655,0.0,0.0,0.0,0.0,444584000.0,0.0,0.0,1390.0,3824.0,0.9507,35.0,45.51
3518305,-46.05858590765968,-23.427563933008724,270.816,18.0,47.0,1.0,1.0,1650452000.0,0.0,6.630809810899172,11086.0,31184.0,0.95211,37.0,65.69
4323804,-50.06969184092515,-29.80791259789783,60.756,0.0,0.0,0.0,0.0,790855000.0,0.0,0.0,5802.0,16451.0,0.97993,36.0,64.1
1507300,-52.25233447190839,-7.229439096347594,84212.873,0.0,0.0,0.0,0.0,2020085000.0,3.368699868290346,0.0,20836.0,65124.0,0.89009,29.0,20.15
2708600,-36.10077040577274,-9.772803127056855,335.679,29.0,67.0,1.0,1.0,1272245000.0,0.0,20.228382275585226,16921.0,51783.0,0.84119,31.0,35.88
5103403,-55.81900968976868,-15.592394960664777,4327.22,120.0,302.0,12.0,1.0,34153881000.0,26.64743415484996,188.36205369576535,232201.0,646568.0,0.9673,34.0,41.79
4120101,-49.89526164069787,-25.529757836470047,186.581,25.0,64.0,7.0,1.0,243728000.0,0.0,4.667299348507817,1471.0,4089.0,0.96175,36.0,59.45
4307450,-54.00914304302509,-27.32821959468964,148.909,0.0,0.0,0.0,0.0,92398000.0,0.0,0.0,1276.0,3226.0,0.9354,45.0,124.27
3306008,-43.11213591490026,-22.124738440735484,322.843,59.0,142.0,0.0,0.0,5499387000.0,0.0,50.54308290437277,28427.0,78227.0,0.96525,37.0,69.84
4218202,-49.2688493664793,-26.808189224204053,128.313,0.0,0.0,0.0,0.0,2594452000.0,0.0,0.0,16734.0,46043.0,0.98571,36.0,63.21
2913507,-40.06584395613974,-14.632349469358468,860.223,0.0,0.0,0.0,0.0,247343000.0,0.0,0.0,7951.0,21440.0,0.75936,36.0,65.73
3102050,-41.86488606871592,-20.45842116937899,103.69,0.0,0.0,0.0,0.0,139707000.0,0.0,0.0,2176.0,5752.0,0.91001,34.0,58.66
3117876,-43.974974313399485,-19.64222380196607,42.462,0.0,0.0,0.0,0.0,780843000.0,0.0,0.0,2498.0,7322.0,0.96087,37.0,63.57
5300108,-47.79673962525322,-15.781194310025247,5760.785,922.0,2213.0,44.0,1.0,328789563000.0,0.0,359.4189279847225,988191.0,2792811.0,0.97228,34.0,46.53
2108009,-44.18054736676564,-6.63213854583493,1635.178,8.0,31.0,2.0,1.0,341451000.0,0.0,70.35106998338158,5712.0,18800.0,0.82909,30.0,38.43
2929305,-38.94137637760989,-12.417182357069963,294.768,7.0,24.0,0.0,0.0,1361892000.0,0.0,11.663862496237147,13404.0,39496.0,0.90026,34.0,42.89
2500502,-35.52221197777731,-6.961969436302162,111.361,0.0,0.0,0.0,0.0,152280000.0,0.0,0.0,4425.0,13700.0,0.73455,32.0,46.77
2700409,-36.07245026077874,-9.504722792014,533.259,30.0,84.0,5.0,1.0,1135583000.0,0.0,63.82791344848244,11955.0,37455.0,0.75519,30.0,35.2
2304202,-39.48995196109786,-7.235602373202776,1138.15,0.0,0.0,0.0,0.0,2178406000.0,0.0,0.0,44610.0,130823.0,0.88404,33.0,49.64
3510104,-48.62862234047646,-21.342830348535063,70.892,0.0,0.0,0.0,0.0,109176000.0,0.0,0.0,1102.0,2876.0,0.94554,42.0,123.66
2312502,-38.273331711555294,-5.3259481131317,279.451,1.0,4.0,0.0,0.0,114371000.0,0.0,8.886179141742188,2371.0,5855.0,0.79656,43.0,127.5
3534757,-50.40197369833062,-19.922450993672616,288.648,0.0,0.0,0.0,0.0,608636000.0,0.0,0.0,4044.0,10279.0,0.94469,38.0,72.91
1302900,-58.059345417765954,-4.983823772226217,39973.673,0.0,0.0,0.0,0.0,649736000.0,80.25135592433992,0.0,13271.0,60966.0,0.93837,22.0,17.25
5210208,-51.18100916610656,-16.41652196575032,1027.249,0.0,0.0,0.0,0.0,1098898000.0,0.0,0.0,13971.0,35341.0,0.93,38.0,77.74
5103379,-58.675283129024976,-9.537451928424804,9469.956,0.0,0.0,0.0,0.0,271309000.0,0.0,0.0,3885.0,10994.0,0.91775,32.0,28.25
3518404,-45.232947709519486,-22.793479777513834,752.636,75.0,169.0,4.0,1.0,8343081000.0,0.0,19.08933930489482,41905.0,117126.0,0.97673,38.0,75.77
4111902,-51.55641301731575,-23.06525467908517,475.004,0.0,0.0,0.0,0.0,1281632000.0,0.0,0.0,5506.0,15022.0,0.93759,34.0,51.62
3150570,-45.2472410628485,-16.049346498283708,1228.736,0.0,0.0,0.0,0.0,80536000.0,0.0,0.0,2276.0,7078.0,0.86299,33.0,60.3
3551108,-47.78577652178903,-23.66429616572135,352.592,0.0,0.0,0.0,0.0,228901000.0,0.0,0.0,3710.0,10302.0,0.95666,36.0,65.05
2205409,-42.08421760265543,-3.54055173655092,756.188,0.0,0.0,0.0,0.0,125268000.0,0.0,0.0,4270.0,13877.0,0.73314,31.0,43.1
4315602,-52.40318132184317,-32.21712041094086,2682.85,114.0,285.0,11.0,1.0,13059825000.0,0.8745232794660707,176.86044196294708,74570.0,190656.0,0.96735,37.0,75.94
3142254,-44.42159049657953,-14.7529441295106,602.128,0.0,0.0,0.0,0.0,50387000.0,0.0,0.0,1354.0,3985.0,0.79593,35.0,60.67
4210001,-48.89106639898715,-26.727344767302803,260.106,1.0,3.0,1.0,1.0,937509000.0,0.0,0.0,3984.0,11680.0,0.96918,33.0,46.21
4218301,-50.25523379629921,-26.169899689869407,436.496,20.0,40.0,4.0,1.0,1799356000.0,0.0,21.83971137131362,6573.0,19718.0,0.95563,32.0,36.82
2921104,-40.28531745159177,-17.36150424883229,1314.108,0.0,0.0,0.0,0.0,486192000.0,0.0,0.0,8470.0,22166.0,0.83187,36.0,67.13
2905305,-41.5014485863843,-11.733810164588869,643.666,0.0,0.0,0.0,0.0,235497000.0,0.0,0.0,5814.0,17460.0,0.83578,32.0,42.22
4128104,-53.41419612417524,-23.67984988757602,1233.997,0.0,0.0,0.0,0.0,4402397000.0,8.49322796411126,0.0,44244.0,116703.0,0.95812,36.0,63.26
2913606,-39.19195006976471,-14.752766424982724,1588.556,19.0,43.0,2.0,1.0,6704943000.0,0.0,20.058000446956,66586.0,178207.0,0.90858,36.0,56.87
2304301,-39.54906485793685,-6.909453850582429,530.54,0.0,0.0,0.0,0.0,225755000.0,0.0,13.708865694084022,6414.0,18202.0,0.75107,35.0,69.88
2410405,-35.58211690283876,-5.407285890973185,504.294,0.0,0.0,0.0,0.0,136764000.0,0.0,0.0,3027.0,9346.0,0.77611,30.0,39.59
3510203,-48.28988238931119,-24.039207465238075,1640.229,0.0,0.0,0.0,0.0,1395125000.0,0.0,0.0,16045.0,46202.0,0.94205,35.0,58.08
3117836,-44.59657784872583,-14.984537549141557,1610.469,0.0,0.0,0.0,0.0,69323000.0,0.0,0.0,2373.0,7232.0,0.83946,35.0,64.97
4103701,-51.28438518901879,-23.18049090109763,499.583,76.0,235.0,1.0,1.0,6118833000.0,0.0,10.4133919824793,39157.0,106961.0,0.95724,36.0,65.96
5210307,-50.88127938702267,-16.357672236725513,579.19,0.0,0.0,0.0,0.0,82656000.0,0.0,0.0,1030.0,2502.0,0.89378,44.0,122.69
3150539,-42.421841711344,-19.743407047946743,66.57,0.0,0.0,0.0,0.0,57658000.0,0.0,0.0,1635.0,4692.0,0.87313,37.0,62.89
4307401,-51.170092585651176,-28.0375872137978,829.587,0.0,0.0,0.0,0.0,298732000.0,0.0,0.0,1248.0,3195.0,0.94041,39.0,94.11
3542909,-48.18535729539951,-22.06010442742086,471.553,0.0,0.0,0.0,0.0,412615000.0,0.0,0.0,4036.0,10957.0,0.93098,37.0,71.99
2205508,-42.52490424945815,-4.713879859257961,1538.175,0.0,0.0,0.0,0.0,458097000.0,0.0,0.0,13258.0,42549.0,0.81103,33.0,47.39
4315701,-52.43700351754454,-30.022725311899237,2051.112,63.0,188.0,7.0,1.0,1460422000.0,0.0,57.95878930224812,13568.0,34431.0,0.94314,40.0,96.36
2516201,-38.22521018760553,-6.739721361096413,728.492,17.0,34.0,2.0,1.0,1466568000.0,0.0,23.358800905972245,22551.0,66913.0,0.83325,35.0,58.75
1400050,-62.74295579438657,3.072116902886997,25424.287,0.0,0.0,0.0,0.0,700058000.0,0.0,0.0,5060.0,21028.0,0.63186,20.0,13.09
4201802,-49.74254432011431,-27.43730332440516,94.383,0.0,0.0,0.0,0.0,140200000.0,0.0,0.0,1200.0,3223.0,0.9654,38.0,73.2
3110301,-46.36366245140952,-21.89079603126418,711.414,28.0,83.0,5.0,1.0,350443000.0,0.0,29.17791017733385,5717.0,14162.0,0.94004,42.0,105.8
